Batsman,Bowler,0,1,2,3,4,5,6,7+,Wickets,Runs,Balls
AD Mathews,WD Parnell,1,0,0,0,0,0,0,0,0,0,1
AD Mathews,XJ Doherty,2,1,1,0,0,0,0,0,0,3,4
AD Mathews,Yasir Arafat,1,0,1,0,0,0,0,0,1,2,2
AD Mathews,Yuvraj Singh,1,2,0,0,0,0,0,0,0,2,3
AD Nath,B Kumar,1,0,0,0,0,0,0,0,1,0,1
AD Nath,BB Sran,1,2,0,0,0,0,0,0,0,2,3
AD Nath,CJ Jordan,1,1,0,0,0,0,0,0,0,1,2
AD Nath,Harbhajan Singh,1,1,0,0,0,0,0,0,0,1,2
AD Nath,JJ Bumrah,1,1,1,0,0,0,0,0,0,3,3
AD Nath,KH Pandya,0,1,0,0,0,0,0,0,0,1,1
AD Nath,MJ McClenaghan,1,0,0,0,0,0,0,0,1,0,1
AD Nath,Mustafizur Rahman,4,1,1,0,0,0,0,0,0,3,6
AD Nath,TG Southee,1,1,1,0,1,0,0,0,0,7,4
AD Nath,VR Aaron,0,1,0,0,0,0,0,0,0,1,1
AD Nath,YS Chahal,2,1,0,0,0,0,0,0,1,1,3
AD Russell,A Ashish Reddy,2,1,0,0,0,0,0,0,0,1,3
AD Russell,A Mishra,7,5,0,0,1,0,0,0,1,9,13
AD Russell,A Nehra,2,4,0,0,0,0,1,0,0,10,7
AD Russell,AD Mathews,0,2,2,0,0,0,0,0,0,6,4
AD Russell,AN Ahmed,2,1,0,0,1,0,1,0,0,11,5
AD Russell,Ankit Sharma,2,1,0,0,0,0,2,0,0,13,5
AD Russell,Anureet Singh,1,5,2,0,4,0,3,0,0,43,15
AD Russell,AR Patel,4,4,3,0,3,0,2,0,1,34,16
AD Russell,B Kumar,2,3,0,0,0,0,1,0,1,9,6
AD Russell,BA Stokes,2,1,1,0,1,0,0,0,0,7,5
AD Russell,BAW Mendis,1,1,0,0,0,0,0,0,1,1,2
AD Russell,BB Sran,1,1,0,0,1,0,1,0,0,11,4
AD Russell,BE Hendricks,0,1,0,0,1,0,0,0,0,5,2
AD Russell,Bipul Sharma,3,2,0,0,0,0,2,0,1,14,7
AD Russell,CH Morris,2,2,0,0,0,0,0,0,1,2,4
AD Russell,CJ Anderson,3,3,0,0,1,0,0,0,1,7,7
AD Russell,CJ Jordan,5,4,0,0,0,0,1,0,0,10,10
AD Russell,CJ McKay,0,0,2,0,2,0,0,0,0,12,4
AD Russell,CR Brathwaite,0,1,0,0,1,0,0,0,0,5,2
AD Russell,D Wiese,1,5,0,0,1,0,2,0,0,21,9
AD Russell,DAJ Bracewell,5,0,0,0,0,0,1,0,1,6,6
AD Russell,DJ Bravo,1,5,0,0,2,0,2,0,0,25,10
AD Russell,DJ Willey,1,1,0,0,0,0,0,0,1,1,2
AD Russell,DS Kulkarni,2,0,1,0,2,0,0,0,0,10,5
AD Russell,DSNFG Jayasuriya,1,2,0,0,0,0,0,0,0,2,3
AD Russell,DW Steyn,0,1,0,0,0,0,0,0,0,1,1
AD Russell,Gurkeerat Singh,1,0,0,0,0,0,0,0,0,0,1
AD Russell,Harbhajan Singh,2,2,0,0,1,0,1,0,0,12,6
AD Russell,HH Pandya,2,1,0,0,1,0,1,0,0,11,5
AD Russell,HV Patel,3,1,1,0,2,0,1,0,0,17,8
AD Russell,Imran Tahir,6,3,0,0,1,0,0,0,2,7,10
AD Russell,JDF Vandersay,1,0,0,0,0,0,0,0,0,0,1
AD Russell,JDS Neesham,0,2,1,0,0,0,0,0,0,4,3
AD Russell,JJ Bumrah,7,7,2,0,3,0,2,0,0,35,21
AD Russell,JP Faulkner,2,5,0,0,0,0,0,0,0,5,7
AD Russell,JR Hazlewood,0,1,2,0,1,0,0,0,0,9,4
AD Russell,JW Dernbach,1,3,0,0,1,0,0,0,0,7,5
AD Russell,KJ Abbott,1,0,1,0,1,0,1,0,1,12,4
AD Russell,KMDN Kulasekara,0,2,0,0,1,0,1,0,0,12,4
AD Russell,LE Plunkett,1,1,0,0,0,0,0,0,0,1,2
AD Russell,LJ Wright,0,1,0,0,0,0,0,0,0,1,1
AD Russell,M Ashwin,0,1,0,0,0,0,0,0,0,1,1
AD Russell,MC Henriques,1,0,0,0,0,0,0,0,0,0,1
AD Russell,MG Johnson,4,2,0,0,3,0,0,0,1,14,9
AD Russell,MJ McClenaghan,1,1,0,0,0,0,0,0,1,1,2
AD Russell,MM Sharma,6,3,0,0,0,0,1,0,1,9,10
AD Russell,Mohammed Shami,5,3,0,0,0,0,2,0,0,15,10
AD Russell,Mustafizur Rahman,1,1,0,0,0,0,0,0,1,1,2
AD Russell,NL McCullum,2,0,0,0,0,0,0,0,1,0,2
AD Russell,NLTC Perera,7,4,0,0,4,0,2,0,1,32,17
AD Russell,P Negi,3,5,0,0,0,0,1,0,0,11,9
AD Russell,PVD Chameera,2,2,0,0,0,0,1,0,1,8,5
AD Russell,R Ashwin,2,4,0,0,0,0,0,0,0,4,6
AD Russell,R Bhatia,1,2,0,0,0,0,0,0,0,2,3
AD Russell,R Vinay Kumar,1,1,0,0,0,0,0,0,0,1,2
AD Russell,RA Jadeja,6,5,0,0,4,0,3,0,2,39,18
AD Russell,RG More,1,3,0,0,0,0,0,0,0,3,4
AD Russell,RJW Topley,1,1,0,0,1,0,0,0,0,5,3
AD Russell,RS Bopara,5,4,0,0,1,0,0,0,2,8,10
AD Russell,S Aravind,0,2,0,0,0,0,1,0,0,8,3
AD Russell,Sandeep Sharma,2,4,0,0,1,0,0,0,0,8,7
AD Russell,SCJ Broad,2,2,1,0,1,0,0,0,0,8,6
AD Russell,SL Malinga,3,6,0,0,0,0,0,0,1,6,9
AD Russell,SMSM Senanayake,1,1,1,0,0,0,1,0,0,9,4
AD Russell,SR Watson,3,9,1,0,2,0,2,0,1,31,17
AD Russell,STR Binny,0,1,0,0,0,0,0,0,0,1,1
AD Russell,T Shamsi,1,1,0,0,1,0,2,0,0,17,5
AD Russell,TA Boult,2,2,0,0,1,0,0,0,0,6,5
AD Russell,TAM Siriwardana,5,1,0,0,1,0,1,0,1,11,8
AD Russell,TG Southee,4,4,4,0,1,0,2,0,1,28,15
AD Russell,TT Bresnan,2,3,0,0,2,0,1,0,1,17,8
AD Russell,V Kohli,1,1,0,0,1,0,1,0,0,11,4
AD Russell,VR Aaron,6,2,1,0,4,0,3,0,0,38,16
AD Russell,WD Parnell,4,2,0,0,2,0,0,0,2,10,8
AD Russell,YS Chahal,7,8,3,0,4,0,1,0,1,36,23
ADS Fletcher,AD Mathews,0,2,0,0,1,0,1,0,0,12,4
ADS Fletcher,AF Milne,5,4,3,0,0,0,0,0,0,10,12
ADS Fletcher,AM Phangiso,1,1,0,0,0,0,0,0,0,1,2
ADS Fletcher,CH Morris,2,1,0,0,0,0,0,0,0,1,3
ADS Fletcher,CJ Anderson,9,15,5,1,4,0,4,0,0,68,38
ADS Fletcher,D Wiese,1,1,0,0,0,0,0,0,0,1,2
ADS Fletcher,Hasan Ali,1,1,0,0,0,0,1,0,1,7,3
ADS Fletcher,HMRKB Herath,10,4,0,0,3,0,1,0,0,22,18
ADS Fletcher,Imad Wasim,7,7,1,0,0,0,0,0,1,9,15
ADS Fletcher,Imran Tahir,2,1,0,0,0,0,0,0,0,1,3
ADS Fletcher,IS Sodhi,7,4,2,0,1,0,1,0,1,18,15
ADS Fletcher,JDF Vandersay,8,1,1,0,0,0,1,0,0,9,11
ADS Fletcher,JDS Neesham,13,13,2,0,1,0,1,0,0,27,30
ADS Fletcher,JJ Bumrah,4,1,0,0,0,0,0,0,1,1,5
ADS Fletcher,K Rabada,2,1,1,0,0,0,1,0,0,9,5
ADS Fletcher,KMDN Kulasekara,8,4,1,0,2,0,1,0,0,20,16
ADS Fletcher,KS Williamson,2,5,0,0,0,0,0,0,0,5,7
ADS Fletcher,MJ McClenaghan,0,2,0,0,0,0,0,0,0,2,2
ADS Fletcher,Mohammad Nawaz (3),4,5,0,0,0,0,0,0,0,5,9
ADS Fletcher,NL McCullum,6,8,1,0,0,0,0,0,1,10,15
ADS Fletcher,PVD Chameera,8,6,3,0,3,0,2,0,1,36,22
ADS Fletcher,R Ashwin,2,2,0,0,0,0,0,0,0,2,4
ADS Fletcher,Shoaib Malik,4,0,1,0,0,0,0,0,0,2,5
ADS Fletcher,SL Malinga,12,1,0,1,2,0,0,0,0,12,16
ADS Fletcher,SMSM Senanayake,2,1,1,0,0,0,2,0,0,15,6
ADS Fletcher,Sohail Tanvir,11,5,1,0,1,0,0,0,0,11,18
ADS Fletcher,TA Boult,8,3,0,0,1,0,1,0,1,13,13
ADS Fletcher,TAM Siriwardana,3,6,3,0,2,0,3,0,1,38,17
ADS Fletcher,TG Southee,5,8,2,0,0,0,2,0,0,24,17
ADS Fletcher,Wahab Riaz,7,2,0,0,1,0,0,0,0,6,10
ADS Fletcher,WD Parnell,2,0,0,0,0,0,0,0,1,0,2
AF Milne,K Rabada,1,3,0,0,0,0,0,0,0,3,4
AF Milne,KJ Abbott,1,1,2,0,1,0,0,0,0,9,5
AF Milne,NM Coulter-Nile,1,0,1,0,0,0,0,0,0,2,2
AF Milne,Sohail Tanvir,1,2,0,0,0,0,0,0,0,2,3
AF Milne,Wahab Riaz,0,2,0,0,0,0,0,0,0,2,2
Ahmed Shehzad,A Mishra,2,2,1,0,0,0,0,0,1,4,5
Ahmed Shehzad,A Nehra,4,3,0,0,0,0,0,0,0,3,7
Ahmed Shehzad,AB Dinda,4,1,0,0,2,0,0,0,0,9,7
Ahmed Shehzad,AD Mathews,4,6,1,0,1,0,0,0,0,12,12
Ahmed Shehzad,AF Milne,5,3,0,0,2,0,1,0,1,17,11
Ahmed Shehzad,AP Devcich,2,8,1,0,0,0,0,0,0,10,11
Ahmed Shehzad,B Fernando,7,3,2,0,1,0,0,0,1,11,13
Ahmed Shehzad,B Kumar,3,4,0,0,0,0,0,0,1,4,7
Ahmed Shehzad,CH Morris,0,2,0,0,2,0,1,0,0,16,5
Ahmed Shehzad,CJ Anderson,7,3,2,0,3,0,0,0,2,19,15
Ahmed Shehzad,CJ Boyce,3,0,0,0,0,0,0,0,1,0,3
Ahmed Shehzad,CR Woakes,2,1,0,0,0,0,0,0,0,1,3
Ahmed Shehzad,DE Bollinger,2,0,0,0,0,0,0,0,1,0,2
Ahmed Shehzad,DJ Bravo,1,1,0,0,0,0,0,0,0,1,2
Ahmed Shehzad,DJ Willey,7,3,1,0,3,0,1,0,1,23,15
Ahmed Shehzad,DJG Sammy,8,5,0,0,2,0,0,0,0,13,15
Ahmed Shehzad,DL Vettori,4,2,1,0,1,0,0,0,1,8,8
Ahmed Shehzad,DSNFG Jayasuriya,0,1,0,0,0,0,0,0,0,1,1
Ahmed Shehzad,DW Steyn,9,2,0,0,2,0,1,0,0,16,14
Ahmed Shehzad,GD Elliott,1,4,1,0,1,0,0,0,0,10,7
Ahmed Shehzad,GJ Maxwell,1,2,0,0,0,0,0,0,0,2,3
Ahmed Shehzad,I Sharma,5,1,0,0,1,0,1,0,0,11,8
Ahmed Shehzad,IS Sodhi,3,3,1,0,0,0,0,0,0,5,7
Ahmed Shehzad,JDF Vandersay,2,5,4,0,0,0,0,0,0,13,11
Ahmed Shehzad,JDS Neesham,0,2,0,0,0,0,0,0,0,2,2
Ahmed Shehzad,JJ Bumrah,1,1,0,0,1,0,0,0,1,5,3
Ahmed Shehzad,JL Ontong,1,0,0,0,0,0,0,0,0,0,1
Ahmed Shehzad,JR Hazlewood,5,1,0,0,0,0,0,0,1,1,6
Ahmed Shehzad,K Santokie,1,0,0,0,0,0,0,0,1,0,1
Ahmed Shehzad,KA Pollard,1,0,0,0,0,0,1,0,1,6,2
Ahmed Shehzad,KD Mills,1,3,0,0,0,0,0,0,0,3,4
Ahmed Shehzad,KJ Abbott,1,0,0,0,1,0,1,0,0,10,3
Ahmed Shehzad,KMDN Kulasekara,16,5,0,0,2,0,0,0,1,13,23
Ahmed Shehzad,KS Lokuarachchi,3,2,0,0,1,0,0,0,0,6,6
Ahmed Shehzad,LE Plunkett,0,1,0,0,0,0,1,0,0,7,2
Ahmed Shehzad,LL Tsotsobe,14,4,3,0,4,0,0,0,2,26,25
Ahmed Shehzad,M Morkel,3,0,1,0,0,0,0,0,0,2,4
Ahmed Shehzad,MA Starc,13,1,0,0,3,0,0,0,0,13,17
Ahmed Shehzad,MJ Henry,8,0,0,0,1,0,0,0,0,4,9
Ahmed Shehzad,MJ Santner,5,3,0,0,0,0,0,0,1,3,8
Ahmed Shehzad,Mohammed Shami,0,2,0,0,1,0,0,0,0,6,3
Ahmed Shehzad,NL McCullum,1,5,1,1,0,0,0,0,0,10,8
Ahmed Shehzad,NLTC Perera,4,6,3,0,1,0,0,0,1,16,14
Ahmed Shehzad,R Ashwin,7,10,0,0,2,0,0,0,0,18,19
Ahmed Shehzad,R McLaren,0,1,1,0,1,0,0,0,0,7,3
Ahmed Shehzad,RA Jadeja,3,4,0,1,1,0,0,0,0,11,9
Ahmed Shehzad,RJ Peterson,0,2,0,0,0,0,0,0,0,2,2
Ahmed Shehzad,RK Kleinveldt,2,2,0,0,1,0,0,0,0,6,5
Ahmed Shehzad,S Badree,13,6,0,0,0,0,0,0,1,6,19
Ahmed Shehzad,SD Parry,2,1,0,0,0,0,0,0,1,1,3
Ahmed Shehzad,SK Raina,4,5,1,0,1,0,0,0,0,11,11
Ahmed Shehzad,SL Malinga,12,5,1,1,3,0,0,0,0,22,22
Ahmed Shehzad,SMSM Senanayake,6,3,0,0,1,0,1,0,3,13,11
Ahmed Shehzad,SP Narine,1,1,1,0,1,0,0,0,0,7,4
Ahmed Shehzad,ST Gabriel,0,1,1,0,0,0,0,0,0,3,2
Ahmed Shehzad,TA Boult,2,3,1,0,0,0,0,0,0,5,6
Ahmed Shehzad,TL Best,5,1,0,0,1,0,1,0,0,11,8
Ahmed Shehzad,WD Parnell,2,0,0,0,0,0,0,0,2,0,2
Ahmed Shehzad,Yuvraj Singh,1,1,0,0,0,0,0,0,1,1,2
Aizaz Cheema,JW Dernbach,3,0,0,0,0,0,0,0,0,0,3
AJ Finch,A Nehra,17,9,2,0,7,0,0,0,0,41,35
AJ Finch,AB Dinda,1,1,0,0,1,0,1,0,0,11,4
AJ Finch,AD Mathews,1,1,0,0,0,0,0,0,0,1,2
AJ Finch,Anureet Singh,3,0,1,0,1,0,0,0,0,6,5
AJ Finch,AR Patel,1,6,0,0,1,0,0,0,0,10,8
AJ Finch,AS Rajpoot,1,1,1,0,0,0,0,0,0,3,3
AJ Finch,B Kumar,13,8,4,0,3,0,0,0,1,28,28
AJ Finch,BA Stokes,3,0,1,0,0,0,2,0,0,14,6
AJ Finch,BAW Mendis,1,0,0,0,0,0,0,0,1,0,1
AJ Finch,BB Sran,4,8,0,0,3,0,1,0,0,26,16
AJ Finch,BCJ Cutting,3,1,0,0,1,0,0,0,1,5,5
AJ Finch,BE Hendricks,1,3,0,0,1,0,0,0,0,7,5
AJ Finch,Bilawal Bhatti,0,1,0,0,1,0,0,0,0,5,2
AJ Finch,Bipul Sharma,2,2,0,0,0,0,0,0,0,2,4
AJ Finch,BW Hilfenhaus,5,1,0,0,0,0,0,0,0,1,6
AJ Finch,CH Gayle,5,2,0,0,0,0,0,0,0,2,7
AJ Finch,CH Morris,2,0,0,0,1,0,0,0,0,4,3
AJ Finch,CJ Anderson,5,1,0,0,3,0,0,0,0,13,9
AJ Finch,CJ Jordan,5,5,0,0,1,0,0,0,0,9,11
AJ Finch,D Wiese,2,1,2,0,0,0,0,0,1,5,5
AJ Finch,DJG Sammy,1,0,0,0,0,0,0,0,1,0,1
AJ Finch,DR Briggs,3,8,1,0,5,0,3,0,0,48,20
AJ Finch,DR Smith,2,2,1,0,1,0,0,0,0,8,6
AJ Finch,DS Kulkarni,8,1,1,0,0,0,0,0,1,3,10
AJ Finch,Harbhajan Singh,9,5,1,0,4,0,1,0,0,29,20
AJ Finch,HH Pandya,6,5,2,0,1,0,1,0,1,19,15
AJ Finch,I Sharma,5,7,0,0,9,0,0,0,0,43,21
AJ Finch,IC Pandey,3,4,0,0,3,0,0,0,0,16,10
AJ Finch,Imad Wasim,2,0,0,0,0,0,0,0,1,0,2
AJ Finch,Imran Tahir,6,6,0,0,3,0,0,0,2,18,15
AJ Finch,Iqbal Abdulla,2,0,0,0,1,0,0,0,1,4,3
AJ Finch,JA Morkel,0,2,0,0,0,0,0,0,0,2,2
AJ Finch,JD Unadkat,1,6,0,0,3,0,2,0,0,30,12
AJ Finch,JE Root,0,0,0,0,2,0,3,0,0,26,5
AJ Finch,JJ Bumrah,13,17,5,0,5,0,0,0,0,47,40
AJ Finch,JO Holder,3,2,0,0,0,0,0,0,0,2,5
AJ Finch,JP Duminy,5,5,1,0,5,0,4,0,0,51,20
AJ Finch,JP Faulkner,2,1,0,0,0,0,0,0,0,1,3
AJ Finch,JW Dernbach,2,6,0,0,3,0,2,0,1,30,13
AJ Finch,K Rabada,11,5,3,0,3,0,1,0,1,29,23
AJ Finch,K Santokie,3,2,0,0,0,0,0,0,0,2,5
AJ Finch,KA Pollard,1,2,0,0,0,0,0,0,0,2,3
AJ Finch,KH Pandya,6,5,1,0,0,0,0,0,0,7,12
AJ Finch,KJ Abbott,15,6,1,0,2,0,0,0,1,16,24
AJ Finch,KMDN Kulasekara,2,1,0,0,1,0,0,0,1,5,4
AJ Finch,KW Richardson,0,3,0,0,0,0,0,0,0,3,3
AJ Finch,L Balaji,3,0,0,0,0,0,0,0,1,0,3
AJ Finch,LJ Wright,1,3,1,0,0,0,2,0,0,17,7
AJ Finch,LL Tsotsobe,1,3,2,0,2,0,0,0,0,15,8
AJ Finch,LR Shukla,0,1,1,0,2,0,1,0,0,17,5
AJ Finch,M Ashwin,4,0,0,0,4,0,0,0,1,16,8
AJ Finch,M de Lange,3,0,1,0,2,0,0,0,0,10,6
AJ Finch,M Morkel,8,5,0,0,1,0,1,0,1,15,15
AJ Finch,MA Starc,3,3,0,0,0,0,0,0,1,3,6
AJ Finch,MC Henriques,4,8,0,0,4,0,1,0,0,30,17
AJ Finch,MG Johnson,13,8,2,0,5,0,0,0,1,32,28
AJ Finch,MJ McClenaghan,2,4,1,0,1,0,0,0,0,10,8
AJ Finch,MM Sharma,1,4,0,0,2,0,0,0,1,12,7
AJ Finch,MN Samuels,1,0,0,0,0,0,0,0,1,0,1
AJ Finch,Mohammad Amir,2,1,0,1,0,0,0,0,0,4,4
AJ Finch,Mohammad Hafeez,3,4,0,0,0,0,0,0,0,4,7
AJ Finch,Mohammad Irfan,4,1,0,0,1,0,0,0,0,5,6
AJ Finch,Mohammad Sami,1,2,0,0,1,0,0,0,0,6,4
AJ Finch,Mohammed Shami,6,5,1,0,2,0,0,0,0,15,14
AJ Finch,MP Stoinis,1,4,0,0,3,0,0,0,0,16,8
AJ Finch,MR Marsh,0,2,1,0,0,0,0,0,0,4,3
AJ Finch,Mustafizur Rahman,6,3,2,0,0,0,1,0,0,13,12
AJ Finch,P Kumar,3,3,1,0,3,0,0,0,0,17,10
AJ Finch,P Negi,1,0,0,0,0,0,0,0,0,0,1
AJ Finch,P Sahu,1,4,0,0,2,0,0,0,1,12,7
AJ Finch,PP Chawla,1,1,0,0,2,0,1,0,0,15,5
AJ Finch,PP Ojha,6,6,0,0,3,0,2,0,0,30,17
AJ Finch,R Ashwin,20,11,6,0,6,0,4,0,2,71,47
AJ Finch,R Bhatia,4,0,0,0,1,0,2,0,1,16,7
AJ Finch,R McLaren,1,0,0,0,0,0,0,0,1,0,1
AJ Finch,R Shukla,1,0,0,0,0,0,0,0,1,0,1
AJ Finch,R Vinay Kumar,8,6,2,0,2,0,0,0,2,18,18
AJ Finch,RA Jadeja,13,22,2,0,2,0,2,0,0,46,41
AJ Finch,Raza Hasan,3,0,0,0,0,0,0,0,1,0,3
AJ Finch,RP Singh,3,2,0,0,0,0,0,0,0,2,5
AJ Finch,RS Bopara,5,2,1,0,2,0,1,0,0,18,11
AJ Finch,S Aravind,3,2,0,0,0,0,0,0,0,2,5
AJ Finch,S Badree,2,0,0,0,2,0,1,0,0,14,5
AJ Finch,S Kaul,0,1,0,0,0,0,0,0,0,1,1
AJ Finch,S Nadeem,6,4,1,1,2,0,0,0,1,17,14
AJ Finch,Sachin Baby,2,0,0,0,1,0,0,0,1,4,3
AJ Finch,Saeed Ajmal,6,4,0,0,2,0,1,0,1,18,13
AJ Finch,Sandeep Sharma,12,12,2,0,3,0,1,0,0,34,30
AJ Finch,SCJ Broad,10,11,0,1,4,0,3,0,2,48,29
AJ Finch,Shahid Afridi,6,7,1,0,2,0,1,0,0,23,17
AJ Finch,Shakib Al Hasan,0,2,1,0,1,0,1,0,0,14,5
AJ Finch,Shivam Sharma,6,0,1,0,0,0,0,0,1,2,7
AJ Finch,SK Raina,0,1,0,0,0,0,1,0,0,7,2
AJ Finch,SL Malinga,8,6,3,0,0,0,0,0,1,12,17
AJ Finch,SP Narine,4,2,0,0,1,0,1,0,0,12,8
AJ Finch,SR Watson,1,0,0,0,0,0,0,0,0,0,1
AJ Finch,ST Finn,7,3,1,0,3,0,2,0,0,29,16
AJ Finch,STR Binny,1,1,0,0,0,0,0,0,0,1,2
AJ Finch,TA Boult,1,1,0,0,2,0,0,0,0,9,4
AJ Finch,TG Southee,8,6,0,0,4,0,0,0,0,22,18
AJ Finch,TL Best,2,2,1,0,0,0,0,0,0,4,5
AJ Finch,TM Dilshan,0,2,0,0,0,0,0,0,0,2,2
AJ Finch,TT Bresnan,11,5,0,0,0,0,2,0,2,17,18
AJ Finch,Umar Gul,4,4,1,0,1,0,0,0,0,10,10
AJ Finch,UT Yadav,2,1,1,0,1,0,0,0,1,7,5
AJ Finch,V Kohli,1,9,1,0,3,0,1,0,0,29,15
AJ Finch,VR Aaron,2,5,1,0,3,0,0,0,0,19,11
AJ Finch,Wahab Riaz,0,2,0,0,0,0,0,0,0,2,2
AJ Finch,WD Parnell,9,11,3,0,3,0,2,0,0,41,28
AJ Finch,YS Chahal,5,5,0,0,0,0,0,0,0,5,10
AJ Finch,Yuvraj Singh,4,12,2,0,0,0,0,0,0,16,18
AJ Finch,Z Khan,7,0,0,0,2,0,0,0,1,8,9
AJ Finch,Zulfiqar Babar,4,4,0,0,1,0,0,0,0,8,9
AJ Tye,JJ Bumrah,3,0,0,0,1,0,0,0,1,4,4
AM Ellis,A Dananjaya,1,2,0,0,0,0,0,0,1,2,3
AM Ellis,LJ Wright,0,3,0,0,0,0,0,0,0,3,3
AM Ellis,MN Samuels,1,1,0,0,0,0,0,0,0,1,2
AM Ellis,NLTC Perera,2,2,1,0,1,0,1,0,0,14,7
AM Ellis,SCJ Broad,0,1,0,0,0,0,0,0,0,1,1
AM Ellis,SL Malinga,0,0,1,0,0,0,0,0,0,2,1
AM Ellis,SP Narine,1,0,0,0,0,0,0,0,1,0,1
AM Ellis,ST Finn,1,0,0,0,0,0,0,0,1,0,1
AM Nayar,AB Dinda,5,2,0,0,0,0,0,0,0,2,7
AM Nayar,AR Patel,2,1,0,0,0,0,0,0,0,1,3
AM Nayar,BW Hilfenhaus,2,1,0,0,1,0,0,0,0,5,4
AM Nayar,DW Steyn,2,0,0,0,1,0,0,0,1,4,3
AM Nayar,IC Pandey,3,0,0,0,0,0,0,0,0,0,3
AM Nayar,M Kartik,1,0,0,0,0,0,0,0,1,0,1
AM Nayar,MG Johnson,5,1,1,0,2,0,0,0,0,11,9
AM Nayar,P Awana,3,1,2,0,0,0,1,0,0,11,7
AM Nayar,R Rampaul,4,1,0,0,1,0,0,0,0,5,6
AM Nayar,YS Chahal,2,1,0,1,0,0,0,0,0,4,4
AM Phangiso,AD Russell,1,2,0,0,0,0,0,0,0,2,3
AM Phangiso,DJ Bravo,0,2,0,0,0,0,0,0,0,2,2
AM Phangiso,IS Sodhi,0,1,0,0,0,0,0,0,0,1,1
AM Phangiso,JDS Neesham,3,1,0,0,0,0,0,0,1,1,4
AM Rahane,A Ashish Reddy,1,1,0,0,0,0,0,0,0,1,2
AM Rahane,A Mishra,11,22,6,0,3,0,1,0,1,52,43
AM Rahane,A Nehra,9,9,1,0,6,0,0,0,0,35,25
AM Rahane,AB Dinda,3,3,0,0,0,0,0,0,0,3,6
AM Rahane,AD Mathews,11,10,2,1,1,0,0,0,1,21,25
AM Rahane,AD Russell,12,8,0,0,2,0,0,0,3,16,22
AM Rahane,Anureet Singh,5,5,0,0,0,0,1,0,1,11,11
AM Rahane,AR Patel,7,11,3,0,1,0,0,0,0,21,22
AM Rahane,Azhar Mahmood,2,3,0,0,1,0,1,0,0,13,7
AM Rahane,B Kumar,26,7,2,0,6,0,0,0,4,35,41
AM Rahane,BE Hendricks,6,6,0,1,1,0,0,0,0,13,14
AM Rahane,BJ Hodge,0,1,0,0,0,0,0,0,0,1,1
AM Rahane,BMAJ Mendis,1,3,0,0,0,0,0,0,1,3,4
AM Rahane,BW Hilfenhaus,4,2,1,0,1,0,0,0,0,8,8
AM Rahane,CAK Rajitha,4,2,0,0,1,0,0,0,1,6,7
AM Rahane,CH Morris,1,2,0,0,1,0,0,0,0,6,4
AM Rahane,CJ Anderson,0,2,0,0,1,0,0,0,0,6,3
AM Rahane,CJ Jordan,1,4,2,0,1,0,1,0,0,18,9
AM Rahane,CR Brathwaite,2,7,1,0,1,0,0,0,0,13,11
AM Rahane,D Wiese,1,4,2,0,2,0,0,0,0,16,9
AM Rahane,DAS Gunaratne,3,4,1,0,0,0,0,0,0,6,8
AM Rahane,DE Bollinger,2,1,0,0,1,0,0,0,1,5,4
AM Rahane,DJ Bravo,1,7,3,0,2,0,1,0,0,27,14
AM Rahane,DJG Sammy,1,3,1,0,0,0,0,0,0,5,5
AM Rahane,DS Kulkarni,4,6,1,0,2,0,0,0,0,16,13
AM Rahane,DW Steyn,1,5,0,0,2,0,0,0,0,13,8
AM Rahane,GJ Maxwell,0,3,0,0,0,0,0,0,0,3,3
AM Rahane,GS Sandhu,3,3,3,0,3,0,0,0,0,21,12
AM Rahane,Harbhajan Singh,1,4,1,0,0,0,0,0,0,6,6
AM Rahane,HH Pandya,2,0,0,0,0,0,2,0,0,12,4
AM Rahane,HMRKB Herath,3,6,0,0,0,0,0,0,0,6,9
AM Rahane,HV Patel,4,8,0,0,2,0,0,0,1,16,14
AM Rahane,I Sharma,6,4,2,0,2,0,0,0,0,16,14
AM Rahane,IC Pandey,4,3,0,1,2,0,0,0,0,14,10
AM Rahane,Imran Tahir,6,17,0,0,0,0,0,0,1,17,23
AM Rahane,Iqbal Abdulla,1,9,2,0,1,0,1,0,0,23,14
AM Rahane,J Suchith,3,7,3,0,1,0,0,0,0,17,14
AM Rahane,J Yadav,6,6,0,0,1,0,0,0,0,10,13
AM Rahane,JA Morkel,5,4,1,0,2,0,0,0,0,14,12
AM Rahane,JD Unadkat,6,4,1,0,1,0,1,0,0,16,13
AM Rahane,JH Kallis,1,1,1,0,0,0,0,0,0,3,3
AM Rahane,JJ Bumrah,3,1,1,0,2,0,0,0,0,11,7
AM Rahane,JM Muirhead,0,1,1,0,0,0,0,0,0,3,2
AM Rahane,JP Duminy,3,14,0,0,3,0,0,0,0,26,20
AM Rahane,JP Faulkner,0,4,2,0,0,0,0,0,0,8,6
AM Rahane,JW Dernbach,3,3,0,0,0,0,1,0,1,9,7
AM Rahane,Karanveer Singh,0,1,0,0,0,0,0,0,0,1,1
AM Rahane,KJ Abbott,4,2,0,0,2,0,0,0,0,10,8
AM Rahane,KMDN Kulasekara,3,1,1,0,0,0,0,0,0,3,5
AM Rahane,KV Sharma,5,6,3,0,1,0,0,0,0,16,15
AM Rahane,KW Richardson,3,2,0,0,1,0,0,0,0,6,6
AM Rahane,L Balaji,5,2,1,0,1,0,0,0,0,8,9
